key	lang	from-state	applied
bst.h.drop	ja	absent	yes
bst.h.drop	da	absent	yes
bst.h.drop	nb	absent	yes
bst.h.drop	sv	absent	yes
bst.h.drop	fi	absent	yes
bst.h.drop	tr	absent	yes
bst.h.drop	hu	absent	yes
bst.h.drop	sa	absent	yes
bst.drop.law	en	absent	yes
bst.drop.law	ru	absent	yes
bst.drop.law	lv	absent	yes
bst.drop.law	th	absent	yes
bst.drop.law	gd	absent	yes
bst.drop.law	tt	absent	yes
bst.drop.law	uk	absent	yes
bst.drop.law	cs	absent	yes
bst.drop.law	zh	absent	yes
bst.drop.law	ko	absent	yes
bst.drop.law	ar	absent	yes
bst.drop.law	nl-be	absent	yes
bst.drop.law	es	absent	yes
bst.drop.law	nl	absent	yes
bst.drop.law	de	absent	yes
bst.drop.law	fr	absent	yes
bst.drop.law	he	absent	yes
bst.drop.law	hi	absent	yes
bst.drop.law	bn	absent	yes
bst.drop.law	fa	absent	yes
bst.drop.law	ur	absent	yes
bst.drop.law	ja	absent	yes
bst.drop.law	da	absent	yes
bst.drop.law	nb	absent	yes
bst.drop.law	sv	absent	yes
bst.drop.law	fi	absent	yes
bst.drop.law	tr	absent	yes
bst.drop.law	hu	absent	yes
bst.drop.law	sa	absent	yes
bst.preview	en	absent	yes
bst.preview	ru	absent	yes
bst.preview	lv	absent	yes
bst.preview	th	absent	yes
bst.preview	gd	absent	yes
bst.preview	tt	absent	yes
bst.preview	uk	absent	yes
bst.preview	cs	absent	yes
bst.preview	zh	absent	yes
bst.preview	ko	absent	yes
bst.preview	ar	absent	yes
bst.preview	nl-be	absent	yes
bst.preview	es	absent	yes
bst.preview	nl	absent	yes
bst.preview	de	absent	yes
bst.preview	fr	absent	yes
bst.preview	he	absent	yes
bst.preview	hi	absent	yes
bst.preview	bn	absent	yes
bst.preview	fa	absent	yes
bst.preview	ur	absent	yes
bst.preview	ja	absent	yes
bst.preview	da	absent	yes
bst.preview	nb	absent	yes
bst.preview	sv	absent	yes
bst.preview	fi	absent	yes
bst.preview	tr	absent	yes
bst.preview	hu	absent	yes
bst.preview	sa	absent	yes
bst.emit	en	absent	yes
bst.emit	ru	absent	yes
bst.emit	lv	absent	yes
bst.emit	th	absent	yes
bst.emit	gd	absent	yes
bst.emit	tt	absent	yes
bst.emit	uk	absent	yes
bst.emit	cs	absent	yes
bst.emit	zh	absent	yes
bst.emit	ko	absent	yes
bst.emit	ar	absent	yes
bst.emit	nl-be	absent	yes
bst.emit	es	absent	yes
bst.emit	nl	absent	yes
bst.emit	de	absent	yes
bst.emit	fr	absent	yes
bst.emit	he	absent	yes
bst.emit	hi	absent	yes
bst.emit	bn	absent	yes
bst.emit	fa	absent	yes
bst.emit	ur	absent	yes
bst.emit	ja	absent	yes
bst.emit	da	absent	yes
bst.emit	nb	absent	yes
bst.emit	sv	absent	yes
bst.emit	fi	absent	yes
bst.emit	tr	absent	yes
bst.emit	hu	absent	yes
bst.emit	sa	absent	yes
bst.share	en	absent	yes
bst.share	ru	absent	yes
bst.share	lv	absent	yes
bst.share	th	absent	yes
bst.share	gd	absent	yes
bst.share	tt	absent	yes
bst.share	uk	absent	yes
bst.share	cs	absent	yes
bst.share	zh	absent	yes
bst.share	ko	absent	yes
bst.share	ar	absent	yes
bst.share	nl-be	absent	yes
bst.share	es	absent	yes
bst.share	nl	absent	yes
bst.share	de	absent	yes
bst.share	fr	absent	yes
bst.share	he	absent	yes
bst.share	hi	absent	yes
bst.share	bn	absent	yes
bst.share	fa	absent	yes
bst.share	ur	absent	yes
bst.share	ja	absent	yes
bst.share	da	absent	yes
bst.share	nb	absent	yes
bst.share	sv	absent	yes
bst.share	fi	absent	yes
bst.share	tr	absent	yes
bst.share	hu	absent	yes
bst.share	sa	absent	yes
bst.h.details	en	absent	yes
bst.h.details	ru	absent	yes
bst.h.details	lv	absent	yes
bst.h.details	th	absent	yes
bst.h.details	gd	absent	yes
bst.h.details	tt	absent	yes
bst.h.details	uk	absent	yes
bst.h.details	cs	absent	yes
bst.h.details	zh	absent	yes
bst.h.details	ko	absent	yes
bst.h.details	ar	absent	yes
bst.h.details	nl-be	absent	yes
bst.h.details	es	absent	yes
bst.h.details	nl	absent	yes
bst.h.details	de	absent	yes
bst.h.details	fr	absent	yes
bst.h.details	he	absent	yes
bst.h.details	hi	absent	yes
bst.h.details	bn	absent	yes
bst.h.details	fa	absent	yes
bst.h.details	ur	absent	yes
bst.h.details	ja	absent	yes
bst.h.details	da	absent	yes
bst.h.details	nb	absent	yes
bst.h.details	sv	absent	yes
bst.h.details	fi	absent	yes
bst.h.details	tr	absent	yes
bst.h.details	hu	absent	yes
bst.h.details	sa	absent	yes
bst.details	en	absent	yes
bst.details	ru	absent	yes
bst.details	lv	absent	yes
bst.details	th	absent	yes
bst.details	gd	absent	yes
bst.details	tt	absent	yes
bst.details	uk	absent	yes
bst.details	cs	absent	yes
bst.details	zh	absent	yes
bst.details	ko	absent	yes
bst.details	ar	absent	yes
bst.details	nl-be	absent	yes
bst.details	es	absent	yes
bst.details	nl	absent	yes
bst.details	de	absent	yes
bst.details	fr	absent	yes
bst.details	he	absent	yes
bst.details	hi	absent	yes
bst.details	bn	absent	yes
bst.details	fa	absent	yes
bst.details	ur	absent	yes
bst.details	ja	absent	yes
bst.details	da	absent	yes
bst.details	nb	absent	yes
bst.details	sv	absent	yes
bst.details	fi	absent	yes
bst.details	tr	absent	yes
bst.details	hu	absent	yes
bst.details	sa	absent	yes
bst.foot	en	absent	yes
bst.foot	ru	absent	yes
bst.foot	lv	absent	yes
bst.foot	th	absent	yes
bst.foot	gd	absent	yes
bst.foot	tt	absent	yes
bst.foot	uk	absent	yes
bst.foot	cs	absent	yes
bst.foot	zh	absent	yes
bst.foot	ko	absent	yes
bst.foot	ar	absent	yes
bst.foot	nl-be	absent	yes
bst.foot	es	absent	yes
bst.foot	nl	absent	yes
bst.foot	de	absent	yes
bst.foot	fr	absent	yes
bst.foot	he	absent	yes
bst.foot	hi	absent	yes
bst.foot	bn	absent	yes
bst.foot	fa	absent	yes
bst.foot	ur	absent	yes
bst.foot	ja	absent	yes
bst.foot	da	absent	yes
bst.foot	nb	absent	yes
bst.foot	sv	absent	yes
bst.foot	fi	absent	yes
bst.foot	tr	absent	yes
bst.foot	hu	absent	yes
bst.foot	sa	absent	yes
bnm.h1	en	absent	yes
bnm.h1	ru	absent	yes
bnm.h1	lv	absent	yes
bnm.h1	th	absent	yes
bnm.h1	gd	absent	yes
bnm.h1	tt	absent	yes
bnm.h1	uk	absent	yes
bnm.h1	cs	absent	yes
bnm.h1	zh	absent	yes
bnm.h1	ko	absent	yes
bnm.h1	ar	absent	yes
bnm.h1	nl-be	absent	yes
bnm.h1	es	absent	yes
bnm.h1	nl	absent	yes
bnm.h1	de	absent	yes
bnm.h1	fr	absent	yes
bnm.h1	he	absent	yes
bnm.h1	hi	absent	yes
bnm.h1	bn	absent	yes
bnm.h1	fa	absent	yes
bnm.h1	ur	absent	yes
bnm.h1	ja	absent	yes
bnm.h1	da	absent	yes
bnm.h1	nb	absent	yes
bnm.h1	sv	absent	yes
bnm.h1	fi	absent	yes
bnm.h1	tr	absent	yes
bnm.h1	hu	absent	yes
bnm.h1	sa	absent	yes
bnm.bee	en	absent	yes
bnm.bee	ru	absent	yes
bnm.bee	lv	absent	yes
bnm.bee	th	absent	yes
bnm.bee	gd	absent	yes
bnm.bee	tt	absent	yes
bnm.bee	uk	absent	yes
bnm.bee	cs	absent	yes
bnm.bee	zh	absent	yes
bnm.bee	ko	absent	yes
bnm.bee	ar	absent	yes
bnm.bee	nl-be	absent	yes
bnm.bee	es	absent	yes
bnm.bee	nl	absent	yes
bnm.bee	de	absent	yes
bnm.bee	fr	absent	yes
bnm.bee	he	absent	yes
bnm.bee	hi	absent	yes
bnm.bee	bn	absent	yes
bnm.bee	fa	absent	yes
bnm.bee	ur	absent	yes
bnm.bee	ja	absent	yes
bnm.bee	da	absent	yes
bnm.bee	nb	absent	yes
bnm.bee	sv	absent	yes
bnm.bee	fi	absent	yes
bnm.bee	tr	absent	yes
bnm.bee	hu	absent	yes
bnm.bee	sa	absent	yes
bnm.rav	en	absent	yes
bnm.rav	ru	absent	yes
bnm.rav	lv	absent	yes
bnm.rav	th	absent	yes
bnm.rav	gd	absent	yes
bnm.rav	tt	absent	yes
bnm.rav	uk	absent	yes
bnm.rav	cs	absent	yes
bnm.rav	zh	absent	yes
bnm.rav	ko	absent	yes
bnm.rav	ar	absent	yes
bnm.rav	nl-be	absent	yes
bnm.rav	es	absent	yes
bnm.rav	nl	absent	yes
bnm.rav	de	absent	yes
bnm.rav	fr	absent	yes
bnm.rav	he	absent	yes
bnm.rav	hi	absent	yes
bnm.rav	bn	absent	yes
bnm.rav	fa	absent	yes
bnm.rav	ur	absent	yes
bnm.rav	ja	absent	yes
bnm.rav	da	absent	yes
bnm.rav	nb	absent	yes
bnm.rav	sv	absent	yes
bnm.rav	fi	absent	yes
bnm.rav	tr	absent	yes
bnm.rav	hu	absent	yes
bnm.rav	sa	absent	yes
bnm.cy	en	absent	yes
bnm.cy	ru	absent	yes
bnm.cy	lv	absent	yes
bnm.cy	th	absent	yes
bnm.cy	gd	absent	yes
bnm.cy	tt	absent	yes
bnm.cy	uk	absent	yes
bnm.cy	cs	absent	yes
bnm.cy	zh	absent	yes
bnm.cy	ko	absent	yes
bnm.cy	ar	absent	yes
bnm.cy	nl-be	absent	yes
bnm.cy	es	absent	yes
bnm.cy	nl	absent	yes
bnm.cy	de	absent	yes
bnm.cy	fr	absent	yes
bnm.cy	he	absent	yes
bnm.cy	hi	absent	yes
bnm.cy	bn	absent	yes
bnm.cy	fa	absent	yes
bnm.cy	ur	absent	yes
bnm.cy	ja	absent	yes
bnm.cy	da	absent	yes
bnm.cy	nb	absent	yes
bnm.cy	sv	absent	yes
bnm.cy	fi	absent	yes
bnm.cy	tr	absent	yes
bnm.cy	hu	absent	yes
bnm.cy	sa	absent	yes
bnm.h.live	en	absent	yes
bnm.h.live	ru	absent	yes
bnm.h.live	lv	absent	yes
bnm.h.live	th	absent	yes
bnm.h.live	gd	absent	yes
bnm.h.live	tt	absent	yes
bnm.h.live	uk	absent	yes
bnm.h.live	cs	absent	yes
bnm.h.live	zh	absent	yes
bnm.h.live	ko	absent	yes
bnm.h.live	ar	absent	yes
bnm.h.live	nl-be	absent	yes
bnm.h.live	es	absent	yes
bnm.h.live	nl	absent	yes
bnm.h.live	de	absent	yes
bnm.h.live	fr	absent	yes
bnm.h.live	he	absent	yes
bnm.h.live	hi	absent	yes
bnm.h.live	bn	absent	yes
bnm.h.live	fa	absent	yes
bnm.h.live	ur	absent	yes
bnm.h.live	ja	absent	yes
bnm.h.live	da	absent	yes
bnm.h.live	nb	absent	yes
bnm.h.live	sv	absent	yes
bnm.h.live	fi	absent	yes
bnm.h.live	tr	absent	yes
bnm.h.live	hu	absent	yes
bnm.h.live	sa	absent	yes
bnm.live.law	en	absent	yes
bnm.live.law	ru	absent	yes
bnm.live.law	lv	absent	yes
bnm.live.law	th	absent	yes
bnm.live.law	gd	absent	yes
bnm.live.law	tt	absent	yes
bnm.live.law	uk	absent	yes
bnm.live.law	cs	absent	yes
bnm.live.law	zh	absent	yes
bnm.live.law	ko	absent	yes
bnm.live.law	ar	absent	yes
bnm.live.law	nl-be	absent	yes
bnm.live.law	es	absent	yes
bnm.live.law	nl	absent	yes
bnm.live.law	de	absent	yes
bnm.live.law	fr	absent	yes
bnm.live.law	he	absent	yes
bnm.live.law	hi	absent	yes
bnm.live.law	bn	absent	yes
bnm.live.law	fa	absent	yes
bnm.live.law	ur	absent	yes
bnm.live.law	ja	absent	yes
bnm.live.law	da	absent	yes
bnm.live.law	nb	absent	yes
bnm.live.law	sv	absent	yes
bnm.live.law	fi	absent	yes
bnm.live.law	tr	absent	yes
bnm.live.law	hu	absent	yes
bnm.live.law	sa	absent	yes
bnm.h.secure	en	absent	yes
bnm.h.secure	ru	absent	yes
bnm.h.secure	lv	absent	yes
bnm.h.secure	th	absent	yes
bnm.h.secure	gd	absent	yes
bnm.h.secure	tt	absent	yes
bnm.h.secure	uk	absent	yes
bnm.h.secure	cs	absent	yes
bnm.h.secure	zh	absent	yes
bnm.h.secure	ko	absent	yes
bnm.h.secure	ar	absent	yes
bnm.h.secure	nl-be	absent	yes
bnm.h.secure	es	absent	yes
bnm.h.secure	nl	absent	yes
bnm.h.secure	de	absent	yes
bnm.h.secure	fr	absent	yes
bnm.h.secure	he	absent	yes
bnm.h.secure	hi	absent	yes
bnm.h.secure	bn	absent	yes
bnm.h.secure	fa	absent	yes
bnm.h.secure	ur	absent	yes
bnm.h.secure	ja	absent	yes
bnm.h.secure	da	absent	yes
bnm.h.secure	nb	absent	yes
bnm.h.secure	sv	absent	yes
bnm.h.secure	fi	absent	yes
bnm.h.secure	tr	absent	yes
bnm.h.secure	hu	absent	yes
bnm.h.secure	sa	absent	yes
bnm.secure.law	en	absent	yes
bnm.secure.law	ru	absent	yes
bnm.secure.law	lv	absent	yes
bnm.secure.law	th	absent	yes
bnm.secure.law	gd	absent	yes
bnm.secure.law	tt	absent	yes
bnm.secure.law	uk	absent	yes
bnm.secure.law	cs	absent	yes
bnm.secure.law	zh	absent	yes
bnm.secure.law	ko	absent	yes
bnm.secure.law	ar	absent	yes
bnm.secure.law	nl-be	absent	yes
bnm.secure.law	es	absent	yes
bnm.secure.law	nl	absent	yes
bnm.secure.law	de	absent	yes
bnm.secure.law	fr	absent	yes
bnm.secure.law	he	absent	yes
bnm.secure.law	hi	absent	yes
bnm.secure.law	bn	absent	yes
bnm.secure.law	fa	absent	yes
bnm.secure.law	ur	absent	yes
bnm.secure.law	ja	absent	yes
bnm.secure.law	da	absent	yes
bnm.secure.law	nb	absent	yes
bnm.secure.law	sv	absent	yes
bnm.secure.law	fi	absent	yes
bnm.secure.law	tr	absent	yes
bnm.secure.law	hu	absent	yes
bnm.secure.law	sa	absent	yes
bnm.search	en	absent	yes
bnm.search	ru	absent	yes
bnm.search	lv	absent	yes
bnm.search	th	absent	yes
bnm.search	gd	absent	yes
bnm.search	tt	absent	yes
bnm.search	uk	absent	yes
bnm.search	cs	absent	yes
bnm.search	zh	absent	yes
bnm.search	ko	absent	yes
bnm.search	ar	absent	yes
bnm.search	nl-be	absent	yes
bnm.search	es	absent	yes
bnm.search	nl	absent	yes
bnm.search	de	absent	yes
bnm.search	fr	absent	yes
bnm.search	he	absent	yes
bnm.search	hi	absent	yes
bnm.search	bn	absent	yes
bnm.search	fa	absent	yes
bnm.search	ur	absent	yes
bnm.search	ja	absent	yes
bnm.search	da	absent	yes
bnm.search	nb	absent	yes
bnm.search	sv	absent	yes
bnm.search	fi	absent	yes
bnm.search	tr	absent	yes
bnm.search	hu	absent	yes
bnm.search	sa	absent	yes
bnm.k.names	en	absent	yes
bnm.k.names	ru	absent	yes
bnm.k.names	lv	absent	yes
bnm.k.names	th	absent	yes
bnm.k.names	gd	absent	yes
bnm.k.names	tt	absent	yes
bnm.k.names	uk	absent	yes
bnm.k.names	cs	absent	yes
bnm.k.names	zh	absent	yes
bnm.k.names	ko	absent	yes
bnm.k.names	ar	absent	yes
bnm.k.names	nl-be	absent	yes
bnm.k.names	es	absent	yes
bnm.k.names	nl	absent	yes
bnm.k.names	de	absent	yes
bnm.k.names	fr	absent	yes
bnm.k.names	he	absent	yes
bnm.k.names	hi	absent	yes
bnm.k.names	bn	absent	yes
bnm.k.names	fa	absent	yes
bnm.k.names	ur	absent	yes
bnm.k.names	ja	absent	yes
bnm.k.names	da	absent	yes
bnm.k.names	nb	absent	yes
bnm.k.names	sv	absent	yes
bnm.k.names	fi	absent	yes
bnm.k.names	tr	absent	yes
bnm.k.names	hu	absent	yes
bnm.k.names	sa	absent	yes
bnm.k.fee	en	absent	yes
bnm.k.fee	ru	absent	yes
bnm.k.fee	lv	absent	yes
bnm.k.fee	th	absent	yes
bnm.k.fee	gd	absent	yes
bnm.k.fee	tt	absent	yes
bnm.k.fee	uk	absent	yes
bnm.k.fee	cs	absent	yes
bnm.k.fee	zh	absent	yes
bnm.k.fee	ko	absent	yes
bnm.k.fee	ar	absent	yes
bnm.k.fee	nl-be	absent	yes
bnm.k.fee	es	absent	yes
bnm.k.fee	nl	absent	yes
bnm.k.fee	de	absent	yes
bnm.k.fee	fr	absent	yes
bnm.k.fee	he	absent	yes
bnm.k.fee	hi	absent	yes
bnm.k.fee	bn	absent	yes
bnm.k.fee	fa	absent	yes
bnm.k.fee	ur	absent	yes
bnm.k.fee	ja	absent	yes
bnm.k.fee	da	absent	yes
bnm.k.fee	nb	absent	yes
bnm.k.fee	sv	absent	yes
bnm.k.fee	fi	absent	yes
bnm.k.fee	tr	absent	yes
bnm.k.fee	hu	absent	yes
bnm.k.fee	sa	absent	yes
bnm.k.ram	en	absent	yes
bnm.k.ram	ru	absent	yes
bnm.k.ram	lv	absent	yes
bnm.k.ram	th	absent	yes
bnm.k.ram	gd	absent	yes
bnm.k.ram	tt	absent	yes
bnm.k.ram	uk	absent	yes
bnm.k.ram	cs	absent	yes
bnm.k.ram	zh	absent	yes
bnm.k.ram	ko	absent	yes
bnm.k.ram	ar	absent	yes
bnm.k.ram	nl-be	absent	yes
bnm.k.ram	es	absent	yes
bnm.k.ram	nl	absent	yes
bnm.k.ram	de	absent	yes
bnm.k.ram	fr	absent	yes
bnm.k.ram	he	absent	yes
bnm.k.ram	hi	absent	yes
bnm.k.ram	bn	absent	yes
bnm.k.ram	fa	absent	yes
bnm.k.ram	ur	absent	yes
bnm.k.ram	ja	absent	yes
bnm.k.ram	da	absent	yes
bnm.k.ram	nb	absent	yes
bnm.k.ram	sv	absent	yes
bnm.k.ram	fi	absent	yes
bnm.k.ram	tr	absent	yes
bnm.k.ram	hu	absent	yes
bnm.k.ram	sa	absent	yes
bnm.k.term	en	absent	yes
bnm.k.term	ru	absent	yes
bnm.k.term	lv	absent	yes
bnm.k.term	th	absent	yes
bnm.k.term	gd	absent	yes
bnm.k.term	tt	absent	yes
bnm.k.term	uk	absent	yes
bnm.k.term	cs	absent	yes
bnm.k.term	zh	absent	yes
bnm.k.term	ko	absent	yes
bnm.k.term	ar	absent	yes
bnm.k.term	nl-be	absent	yes
bnm.k.term	es	absent	yes
bnm.k.term	nl	absent	yes
bnm.k.term	de	absent	yes
bnm.k.term	fr	absent	yes
bnm.k.term	he	absent	yes
bnm.k.term	hi	absent	yes
bnm.k.term	bn	absent	yes
bnm.k.term	fa	absent	yes
bnm.k.term	ur	absent	yes
bnm.k.term	ja	absent	yes
bnm.k.term	da	absent	yes
bnm.k.term	nb	absent	yes
bnm.k.term	sv	absent	yes
bnm.k.term	fi	absent	yes
bnm.k.term	tr	absent	yes
bnm.k.term	hu	absent	yes
bnm.k.term	sa	absent	yes
bnm.h.jewels	en	absent	yes
bnm.h.jewels	ru	absent	yes
bnm.h.jewels	lv	absent	yes
bnm.h.jewels	th	absent	yes
bnm.h.jewels	gd	absent	yes
bnm.h.jewels	tt	absent	yes
bnm.h.jewels	uk	absent	yes
bnm.h.jewels	cs	absent	yes
bnm.h.jewels	zh	absent	yes
bnm.h.jewels	ko	absent	yes
bnm.h.jewels	ar	absent	yes
bnm.h.jewels	nl-be	absent	yes
bnm.h.jewels	es	absent	yes
bnm.h.jewels	nl	absent	yes
bnm.h.jewels	de	absent	yes
bnm.h.jewels	fr	absent	yes
bnm.h.jewels	he	absent	yes
bnm.h.jewels	hi	absent	yes
bnm.h.jewels	bn	absent	yes
bnm.h.jewels	fa	absent	yes
bnm.h.jewels	ur	absent	yes
bnm.h.jewels	ja	absent	yes
bnm.h.jewels	da	absent	yes
bnm.h.jewels	nb	absent	yes
bnm.h.jewels	sv	absent	yes
bnm.h.jewels	fi	absent	yes
bnm.h.jewels	tr	absent	yes
bnm.h.jewels	hu	absent	yes
bnm.h.jewels	sa	absent	yes
bnm.h.composer	en	absent	yes
bnm.h.composer	ru	absent	yes
bnm.h.composer	lv	absent	yes
bnm.h.composer	th	absent	yes
bnm.h.composer	gd	absent	yes
bnm.h.composer	tt	absent	yes
bnm.h.composer	uk	absent	yes
bnm.h.composer	cs	absent	yes
bnm.h.composer	zh	absent	yes
bnm.h.composer	ko	absent	yes
bnm.h.composer	ar	absent	yes
bnm.h.composer	nl-be	absent	yes
bnm.h.composer	es	absent	yes
bnm.h.composer	nl	absent	yes
bnm.h.composer	de	absent	yes
bnm.h.composer	fr	absent	yes
bnm.h.composer	he	absent	yes
bnm.h.composer	hi	absent	yes
bnm.h.composer	bn	absent	yes
bnm.h.composer	fa	absent	yes
bnm.h.composer	ur	absent	yes
bnm.h.composer	ja	absent	yes
bnm.h.composer	da	absent	yes
bnm.h.composer	nb	absent	yes
bnm.h.composer	sv	absent	yes
bnm.h.composer	fi	absent	yes
bnm.h.composer	tr	absent	yes
bnm.h.composer	hu	absent	yes
bnm.h.composer	sa	absent	yes
bnm.composer.law	en	absent	yes
bnm.composer.law	ru	absent	yes
bnm.composer.law	lv	absent	yes
bnm.composer.law	th	absent	yes
bnm.composer.law	gd	absent	yes
bnm.composer.law	tt	absent	yes
bnm.composer.law	uk	absent	yes
bnm.composer.law	cs	absent	yes
bnm.composer.law	zh	absent	yes
bnm.composer.law	ko	absent	yes
bnm.composer.law	ar	absent	yes
bnm.composer.law	nl-be	absent	yes
bnm.composer.law	es	absent	yes
bnm.composer.law	nl	absent	yes
bnm.composer.law	de	absent	yes
bnm.composer.law	fr	absent	yes
bnm.composer.law	he	absent	yes
bnm.composer.law	hi	absent	yes
bnm.composer.law	bn	absent	yes
bnm.composer.law	fa	absent	yes
bnm.composer.law	ur	absent	yes
bnm.composer.law	ja	absent	yes
bnm.composer.law	da	absent	yes
bnm.composer.law	nb	absent	yes
bnm.composer.law	sv	absent	yes
bnm.composer.law	fi	absent	yes
bnm.composer.law	tr	absent	yes
bnm.composer.law	hu	absent	yes
bnm.composer.law	sa	absent	yes
bnm.h.workshop	en	absent	yes
bnm.h.workshop	ru	absent	yes
bnm.h.workshop	lv	absent	yes
bnm.h.workshop	th	absent	yes
bnm.h.workshop	gd	absent	yes
bnm.h.workshop	tt	absent	yes
bnm.h.workshop	uk	absent	yes
bnm.h.workshop	cs	absent	yes
bnm.h.workshop	zh	absent	yes
bnm.h.workshop	ko	absent	yes
bnm.h.workshop	ar	absent	yes
bnm.h.workshop	nl-be	absent	yes
bnm.h.workshop	es	absent	yes
bnm.h.workshop	nl	absent	yes
bnm.h.workshop	de	absent	yes
bnm.h.workshop	fr	absent	yes
bnm.h.workshop	he	absent	yes
bnm.h.workshop	hi	absent	yes
bnm.h.workshop	bn	absent	yes
bnm.h.workshop	fa	absent	yes
bnm.h.workshop	ur	absent	yes
bnm.h.workshop	ja	absent	yes
bnm.h.workshop	da	absent	yes
bnm.h.workshop	nb	absent	yes
bnm.h.workshop	sv	absent	yes
bnm.h.workshop	fi	absent	yes
bnm.h.workshop	tr	absent	yes
bnm.h.workshop	hu	absent	yes
bnm.h.workshop	sa	absent	yes
bnm.workshop.law	en	absent	yes
bnm.workshop.law	ru	absent	yes
bnm.workshop.law	lv	absent	yes
bnm.workshop.law	th	absent	yes
bnm.workshop.law	gd	absent	yes
bnm.workshop.law	tt	absent	yes
bnm.workshop.law	uk	absent	yes
bnm.workshop.law	cs	absent	yes
bnm.workshop.law	zh	absent	yes
bnm.workshop.law	ko	absent	yes
bnm.workshop.law	ar	absent	yes
bnm.workshop.law	nl-be	absent	yes
bnm.workshop.law	es	absent	yes
bnm.workshop.law	nl	absent	yes
bnm.workshop.law	de	absent	yes
bnm.workshop.law	fr	absent	yes
bnm.workshop.law	he	absent	yes
bnm.workshop.law	hi	absent	yes
bnm.workshop.law	bn	absent	yes
bnm.workshop.law	fa	absent	yes
bnm.workshop.law	ur	absent	yes
bnm.workshop.law	ja	absent	yes
bnm.workshop.law	da	absent	yes
bnm.workshop.law	nb	absent	yes
bnm.workshop.law	sv	absent	yes
bnm.workshop.law	fi	absent	yes
bnm.workshop.law	tr	absent	yes
bnm.workshop.law	hu	absent	yes
bnm.workshop.law	sa	absent	yes
bnm.h.scale	en	absent	yes
bnm.h.scale	ru	absent	yes
bnm.h.scale	lv	absent	yes
bnm.h.scale	th	absent	yes
bnm.h.scale	gd	absent	yes
bnm.h.scale	tt	absent	yes
bnm.h.scale	uk	absent	yes
bnm.h.scale	cs	absent	yes
bnm.h.scale	zh	absent	yes
bnm.h.scale	ko	absent	yes
bnm.h.scale	ar	absent	yes
bnm.h.scale	nl-be	absent	yes
bnm.h.scale	es	absent	yes
bnm.h.scale	nl	absent	yes
bnm.h.scale	de	absent	yes
bnm.h.scale	fr	absent	yes
bnm.h.scale	he	absent	yes
bnm.h.scale	hi	absent	yes
bnm.h.scale	bn	absent	yes
bnm.h.scale	fa	absent	yes
bnm.h.scale	ur	absent	yes
bnm.h.scale	ja	absent	yes
bnm.h.scale	da	absent	yes
bnm.h.scale	nb	absent	yes
bnm.h.scale	sv	absent	yes
bnm.h.scale	fi	absent	yes
bnm.h.scale	tr	absent	yes
bnm.h.scale	hu	absent	yes
bnm.h.scale	sa	absent	yes
bnm.scale.law	en	absent	yes
bnm.scale.law	ru	absent	yes
bnm.scale.law	lv	absent	yes
bnm.scale.law	th	absent	yes
bnm.scale.law	gd	absent	yes
bnm.scale.law	tt	absent	yes
bnm.scale.law	uk	absent	yes
bnm.scale.law	cs	absent	yes
bnm.scale.law	zh	absent	yes
bnm.scale.law	ko	absent	yes
bnm.scale.law	ar	absent	yes
bnm.scale.law	nl-be	absent	yes
bnm.scale.law	es	absent	yes
bnm.scale.law	nl	absent	yes
bnm.scale.law	de	absent	yes
bnm.scale.law	fr	absent	yes
bnm.scale.law	he	absent	yes
bnm.scale.law	hi	absent	yes
bnm.scale.law	bn	absent	yes
bnm.scale.law	fa	absent	yes
bnm.scale.law	ur	absent	yes
bnm.scale.law	ja	absent	yes
bnm.scale.law	da	absent	yes
bnm.scale.law	nb	absent	yes
bnm.scale.law	sv	absent	yes
bnm.scale.law	fi	absent	yes
bnm.scale.law	tr	absent	yes
bnm.scale.law	hu	absent	yes
bnm.scale.law	sa	absent	yes
bnm.h.devs	en	absent	yes
bnm.h.devs	ru	absent	yes
bnm.h.devs	lv	absent	yes
bnm.h.devs	th	absent	yes
bnm.h.devs	gd	absent	yes
bnm.h.devs	tt	absent	yes
bnm.h.devs	uk	absent	yes
bnm.h.devs	cs	absent	yes
bnm.h.devs	zh	absent	yes
bnm.h.devs	ko	absent	yes
bnm.h.devs	ar	absent	yes
bnm.h.devs	nl-be	absent	yes
bnm.h.devs	es	absent	yes
bnm.h.devs	nl	absent	yes
bnm.h.devs	de	absent	yes
bnm.h.devs	fr	absent	yes
bnm.h.devs	he	absent	yes
bnm.h.devs	hi	absent	yes
bnm.h.devs	bn	absent	yes
bnm.h.devs	fa	absent	yes
bnm.h.devs	ur	absent	yes
bnm.h.devs	ja	absent	yes
bnm.h.devs	da	absent	yes
bnm.h.devs	nb	absent	yes
bnm.h.devs	sv	absent	yes
bnm.h.devs	fi	absent	yes
bnm.h.devs	tr	absent	yes
bnm.h.devs	hu	absent	yes
bnm.h.devs	sa	absent	yes
bnm.devs.bee	en	absent	yes
bnm.devs.bee	ru	absent	yes
bnm.devs.bee	lv	absent	yes
bnm.devs.bee	th	absent	yes
bnm.devs.bee	gd	absent	yes
bnm.devs.bee	tt	absent	yes
bnm.devs.bee	uk	absent	yes
bnm.devs.bee	cs	absent	yes
bnm.devs.bee	zh	absent	yes
bnm.devs.bee	ko	absent	yes
bnm.devs.bee	ar	absent	yes
bnm.devs.bee	nl-be	absent	yes
bnm.devs.bee	es	absent	yes
bnm.devs.bee	nl	absent	yes
